product_id,category,length,width,height,weight,price,is_fragile,requires_cold_storage,is_hazardous,shelf_life_days,stackable,max_stack
154,normal,0.24367093870981954,0.306233263629752,0.21318561238318734,8.028935001869055,25.298528416128764,False,False,False,,True,1
155,high_value,0.3828475360665611,0.2765088597233748,0.23662691599254276,5.227838897495535,3124.2070879342386,True,False,False,,False,1
156,normal,0.26965653328854566,0.3275809262007137,0.19191409983534619,6.834986814031567,90.90176785302889,False,False,False,,True,2
157,cold_storage,0.4703628270796649,0.3355221771398159,0.1315951244143574,4.696432944236237,82.20181239975471,False,True,False,330.0,True,2
158,cold_storage,0.39168161070800367,0.28486178769217957,0.15001964488154024,8.530387288854687,55.85905983960062,False,True,False,226.0,True,2
159,normal,0.23199598022670828,0.2762728595315258,0.17179183151544916,3.3107877070499536,72.93511715956603,False,False,False,,True,1
160,cold_storage,0.4933833453730588,0.33164596318573614,0.15489607603564554,5.87632566107914,143.4439086921222,False,True,False,55.0,True,3
161,normal,0.42355164624019104,0.3665677799346377,0.28058698368995505,7.869539306232118,30.71065518733747,False,False,False,,True,2
162,fragile,0.16570136167843164,0.13802639785541765,0.1250626800043616,3.8023288863342186,395.36184852295884,True,False,False,,False,1
163,fragile,0.30425652825460686,0.12735584769881977,0.1097163929815618,3.1745447283019796,67.74015828236782,True,False,False,,False,1
164,fragile,0.3365831452030462,0.1066729062491265,0.13648612330284698,0.7439178514603787,459.33251554369707,True,False,False,,False,1
165,normal,0.29801573771420314,0.2831006186837555,0.14015895893001523,7.971871704789799,88.88145370359766,False,False,False,,True,2
166,cold_storage,0.3592557121108355,0.3826973948963394,0.26609452391347943,2.941215803350992,168.4441662576333,False,True,False,276.0,True,2
167,normal,0.4239678052151135,0.2677430507603773,0.12303394148995189,9.647486282254338,22.668131350529443,False,False,False,,True,1
168,normal,0.45804217906964656,0.3448433424151036,0.2959884485563807,9.689062599350308,82.41288796185057,False,False,False,,True,2
169,normal,0.227090862670575,0.2789149120657424,0.15289171567048476,1.6740929992531774,43.17270927544351,False,False,False,,True,3
170,fragile,0.301702239205304,0.21691201833043322,0.18224173012267744,4.707430269719816,98.7557459896538,True,False,False,,False,1
171,cold_storage,0.27014657066347497,0.20500492992929648,0.27684696904297046,5.833370131373849,184.7460635737687,False,True,False,143.0,True,3
172,normal,0.21896511234805865,0.3647710702780895,0.2818775276855784,3.370806658027877,46.746627021587145,False,False,False,,True,1
173,fragile,0.11360404330401463,0.107442425644941,0.19959273747550296,0.6689903555530365,155.66001459409807,True,False,False,,False,1
174,normal,0.3612639817647577,0.2777291662300285,0.17420230309737655,9.519117299913102,72.68355924738697,False,False,False,,True,3
175,fragile,0.22573802602441687,0.24845380295306316,0.11545229024098351,2.132934184440354,94.55973561973782,True,False,False,,False,1
176,normal,0.3468041113368844,0.2816231771395401,0.29030430507621185,0.8108047251229455,43.347696286099186,False,False,False,,True,2
177,cold_storage,0.33340875793372504,0.24722252764619915,0.1725372077515045,9.818813324078638,86.12029252949249,False,True,False,360.0,True,2
178,normal,0.21816502674998264,0.2551762881723174,0.29364137518727734,9.515602488490307,84.17719737384142,False,False,False,,True,1
179,hazardous,0.3988306214185934,0.3283408934466435,0.21942919190390903,0.702895819995521,242.43453942274652,False,False,True,,True,1
180,normal,0.49664627118242655,0.3573956199952632,0.14104111502857528,8.38326945356276,59.878700961501615,False,False,False,,True,3
181,normal,0.26478540557560243,0.37393908535390896,0.16571191068644608,1.9017647094437153,91.04779320685823,False,False,False,,True,1
182,normal,0.2831824537927049,0.3968056263695478,0.2975054608732345,5.632046840199939,81.86624412018612,False,False,False,,True,1
183,hazardous,0.39831729277919503,0.2051560299572397,0.10297206544614178,8.004854310230161,94.24153364442502,False,False,True,,True,2
184,hazardous,0.2047343250533481,0.2530735016649947,0.12535170874255605,4.499125290645752,60.685312832367586,False,False,True,,True,1
185,normal,0.3428737896269751,0.35560340786284056,0.2026475915218383,1.5360130950365325,55.345482080723926,False,False,False,,True,3
186,cold_storage,0.21300951106975152,0.35664539919607596,0.27339618155196765,5.453786539774299,102.44765397758276,False,True,False,45.0,True,1
187,cold_storage,0.49957602652679806,0.36945970863344857,0.18525472385599834,1.5256373819526583,148.23223668147733,False,True,False,257.0,True,1
188,fragile,0.36978002953706046,0.1644223639492652,0.11483338256603647,0.7183387826947747,330.94287242654354,True,False,False,,False,1
189,fragile,0.27560940656443633,0.2424305592852614,0.1380904398818521,3.0272200904766358,182.70398567745042,True,False,False,,False,1
190,normal,0.35166532234570413,0.2860398651647247,0.2586192186203292,1.5869336880857563,68.9241661770828,False,False,False,,True,3
191,normal,0.41625197499727973,0.24300461326549938,0.19031098319305628,2.6706889564635516,40.503845695165765,False,False,False,,True,2
192,hazardous,0.319619055277086,0.34592250152690085,0.1625096699994266,3.468973925847744,98.82024505035038,False,False,True,,True,1
193,hazardous,0.406046310640093,0.29485357711782056,0.11824495767320974,1.3109613946503842,146.60666000896987,False,False,True,,True,3
194,fragile,0.3216387995466148,0.2623538570554784,0.15563707356153503,2.973678905423437,302.71388629643263,True,False,False,,False,1
195,normal,0.2988937944248615,0.22444625707091187,0.17071961592675353,6.820734940027696,77.52558252263304,False,False,False,,True,3
196,normal,0.21543382399171282,0.2575258815294655,0.1624897798175308,1.4842053762840173,55.66712922712037,False,False,False,,True,1
197,cold_storage,0.39702089089644566,0.24484897382151313,0.12164367638545333,8.531047476712779,86.16098911076303,False,True,False,172.0,True,3
198,hazardous,0.26784772829835424,0.28582248217635625,0.21219314034960657,7.790609052591436,197.86542747665035,False,False,True,,True,3
199,hazardous,0.3928097491489494,0.2052507662907167,0.2858168581989873,8.379877504616799,102.21088579160987,False,False,True,,True,1
200,cold_storage,0.2819811166138174,0.3524819035961996,0.28430750420663453,3.834722497001327,52.653000478262356,False,True,False,103.0,True,3
201,fragile,0.2972033904510387,0.11391708424966729,0.17409690591184201,4.8618705619142935,91.2909573745004,True,False,False,,False,1
202,normal,0.35914480659767883,0.2752388811406977,0.19072915813460345,1.9953881205283426,38.047363273379474,False,False,False,,True,2
203,normal,0.4330506859900223,0.31351871132287945,0.11699140799543586,0.9997838510424569,24.166890739643783,False,False,False,,True,3
204,hazardous,0.21492874772988715,0.21631630550638264,0.1886225948660652,4.528140344573454,193.91052200907416,False,False,True,,True,2
205,fragile,0.18195005330943087,0.2509886287336741,0.11138175081102018,2.206576803649663,177.46091153620222,True,False,False,,False,1
206,normal,0.4035458764280399,0.2973265506728502,0.23342651174726992,0.9314649447420615,45.573705647886605,False,False,False,,True,3
207,normal,0.2164345875554243,0.24088462487074636,0.28906481744532875,7.789820509431738,78.77448061851229,False,False,False,,True,2
208,cold_storage,0.29843670678135237,0.2015459813138624,0.24940282468595357,2.1691006178205017,88.43734022874253,False,True,False,147.0,True,3
209,normal,0.36761707030241386,0.33360963434904845,0.17083343427192493,4.2721761553493245,76.78371946370008,False,False,False,,True,2
210,normal,0.20562246097569373,0.3842324869004825,0.27242200272241324,5.969712026999895,61.60597127972587,False,False,False,,True,3
211,fragile,0.2920425007142737,0.15790304111715164,0.14050323070649545,4.8343784860623185,127.34293126013105,True,False,False,,False,1
212,cold_storage,0.48428429279802426,0.29201938037876174,0.23792200821603796,3.937600566724195,98.60812032228101,False,True,False,84.0,True,1
213,cold_storage,0.33070295808212,0.28008996326321745,0.11572941749657198,8.76998195385641,154.24486876362852,False,True,False,143.0,True,2
214,normal,0.4337353605809794,0.21527587549460425,0.22664493339363728,5.540745797340159,27.45133356402103,False,False,False,,True,2
215,cold_storage,0.30532992048720814,0.3916446697994301,0.22908859523391276,1.9030534419756684,38.50481499999731,False,True,False,161.0,True,1
216,normal,0.25204970673262844,0.23057395780118597,0.2518304760091141,1.21585609900123,95.61629265216237,False,False,False,,True,3
217,normal,0.3482351075052166,0.35088916504939716,0.25197542992154964,4.764599941453098,93.17388325470934,False,False,False,,True,3
218,cold_storage,0.3928975492014698,0.3973063895471719,0.16464164832867215,9.724244109977523,76.90500100830442,False,True,False,255.0,True,1
219,fragile,0.240676325057912,0.22627702400508587,0.17963296791514283,2.997956808472003,208.37400017903445,True,False,False,,False,1
220,cold_storage,0.2222571968519863,0.29234849728929085,0.10752144911421842,4.003007195153222,71.67386586823747,False,True,False,360.0,True,1
221,cold_storage,0.38450251652467204,0.30141356346679105,0.19254233178545443,5.7660055277138875,162.52720350776454,False,True,False,51.0,True,2
222,fragile,0.37271498697209937,0.21433133729076004,0.11882394650692252,3.064528586943315,275.61528584277244,True,False,False,,False,1
223,normal,0.4873167076599755,0.29010462180301827,0.26219336226452417,8.455083193351765,98.41470229840576,False,False,False,,True,1
224,normal,0.3513647004502872,0.23451178228727299,0.14954874471965685,4.658703605937713,49.547961258636185,False,False,False,,True,3
225,normal,0.38294162189680236,0.2727795919371426,0.28358735782339206,4.180457315469601,79.7018309716362,False,False,False,,True,3
226,normal,0.37936575871489686,0.357845386312733,0.22946107139386138,1.126162615657316,18.50553527635849,False,False,False,,True,3
227,high_value,0.31596926141712134,0.2503991569932307,0.27031325199688083,9.661895272212144,3212.153661472786,True,False,False,,False,1
228,normal,0.24511199817067839,0.2163003974895768,0.23272242120121175,9.209091323042642,37.92085637966309,False,False,False,,True,3
